timestamp,tool,target,source,type,properties_json
2026-05-13T09:40:52.153628798Z,gau,https://example.com/confirm,gau,discovery,"{""history_url"":""https://example.com/confirm""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/job/2,gau,discovery,"{""history_url"":""https://example.com/job/2""}"
2026-05-13T09:40:52.153628798Z,gau,https://chatbot.example.com/,gau,discovery,"{""history_url"":""https://chatbot.example.com/""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/current.jpg,gau,discovery,"{""history_url"":""https://example.com/current.jpg""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/id-photo.jpg,gau,discovery,"{""history_url"":""https://example.com/id-photo.jpg""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/virtualtryon-output.png,gau,discovery,"{""history_url"":""https://example.com/virtualtryon-output.png""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/dress.jpg,gau,discovery,"{""history_url"":""https://example.com/dress.jpg""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/cafe.jpg,gau,discovery,"{""history_url"":""https://example.com/cafe.jpg""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/current-photo.jpg,gau,discovery,"{""history_url"":""https://example.com/current-photo.jpg""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/park.jpg,gau,discovery,"{""history_url"":""https://example.com/park.jpg""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/face.jpg,gau,discovery,"{""history_url"":""https://example.com/face.jpg""}"
2026-05-13T09:40:52.153628798Z,gau,https://ui.example.com/,gau,discovery,"{""history_url"":""https://ui.example.com/""}"
2026-05-13T09:40:52.153628798Z,gau,https://www.example.com/...,gau,discovery,"{""history_url"":""https://www.example.com/...""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/cloth-front.jpg,gau,discovery,"{""history_url"":""https://example.com/cloth-front.jpg""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/src1.png,gau,discovery,"{""history_url"":""https://example.com/src1.png""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/ep01.mp4,gau,discovery,"{""history_url"":""https://example.com/ep01.mp4""}"
2026-05-13T09:40:52.153628798Z,gau,https://api.example.com/errors/downstream,gau,discovery,"{""history_url"":""https://api.example.com/errors/downstream""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/dst.png,gau,discovery,"{""history_url"":""https://example.com/dst.png""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/cloth.jpg,gau,discovery,"{""history_url"":""https://example.com/cloth.jpg""}"
2026-05-13T09:40:52.153628798Z,gau,https://app.example.com/hooks/resend,gau,discovery,"{""history_url"":""https://app.example.com/hooks/resend""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/src.png,gau,discovery,"{""history_url"":""https://example.com/src.png""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/src_fullbody.png,gau,discovery,"{""history_url"":""https://example.com/src_fullbody.png""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/vlog.mp4,gau,discovery,"{""history_url"":""https://example.com/vlog.mp4""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/src_person.png,gau,discovery,"{""history_url"":""https://example.com/src_person.png""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/src2.png,gau,discovery,"{""history_url"":""https://example.com/src2.png""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/user.mp4,gau,discovery,"{""history_url"":""https://example.com/user.mp4""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/ep02.mp4,gau,discovery,"{""history_url"":""https://example.com/ep02.mp4""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/standard.mp4,gau,discovery,"{""history_url"":""https://example.com/standard.mp4""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/football.mp4,gau,discovery,"{""history_url"":""https://example.com/football.mp4""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/underwear.jpg,gau,discovery,"{""history_url"":""https://example.com/underwear.jpg""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/dst1.jpg,gau,discovery,"{""history_url"":""https://example.com/dst1.jpg""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/dst_person.png,gau,discovery,"{""history_url"":""https://example.com/dst_person.png""}"
2026-05-13T09:40:52.153628798Z,gau,https://your-mcsmanager.example.com/,gau,discovery,"{""history_url"":""https://your-mcsmanager.example.com/""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/drama.mp4,gau,discovery,"{""history_url"":""https://example.com/drama.mp4""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/ep03.mp4,gau,discovery,"{""history_url"":""https://example.com/ep03.mp4""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/skiing.mp4,gau,discovery,"{""history_url"":""https://example.com/skiing.mp4""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/cloth-back.jpg,gau,discovery,"{""history_url"":""https://example.com/cloth-back.jpg""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/dst_fullbody.png,gau,discovery,"{""history_url"":""https://example.com/dst_fullbody.png""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/drama_ep01.mp4,gau,discovery,"{""history_url"":""https://example.com/drama_ep01.mp4""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/dst2.jpg,gau,discovery,"{""history_url"":""https://example.com/dst2.jpg""}"
2026-05-13T09:40:52.153628798Z,gau,https://cdn.example.com/image.png,gau,discovery,"{""history_url"":""https://cdn.example.com/image.png""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/bgm.mp3,gau,discovery,"{""history_url"":""https://example.com/bgm.mp3""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/your-avatar.png,gau,discovery,"{""history_url"":""https://example.com/your-avatar.png""}"
2026-05-13T09:40:52.153628798Z,gau,https://enrichment-service.example.com/email,gau,discovery,"{""history_url"":""https://enrichment-service.example.com/email""}"
2026-05-13T09:40:52.153628798Z,gau,https://email-finder.example.com/api,gau,discovery,"{""history_url"":""https://email-finder.example.com/api""}"
2026-05-13T09:40:52.153628798Z,gau,https://enrichment-service.example.com/data,gau,discovery,"{""history_url"":""https://enrichment-service.example.com/data""}"
2026-05-13T09:40:52.153628798Z,gau,https://enrichment-service.example.com/company,gau,discovery,"{""history_url"":""https://enrichment-service.example.com/company""}"
2026-05-13T09:40:52.153628798Z,gau,https://enrichment-svc.example.com/api,gau,discovery,"{""history_url"":""https://enrichment-svc.example.com/api""}"
2026-05-13T09:40:52.153628798Z,gau,https://api.example.com/scrape,gau,discovery,"{""history_url"":""https://api.example.com/scrape""}"
2026-05-13T09:40:52.153628798Z,gau,https://company-lookup.example.com/api,gau,discovery,"{""history_url"":""https://company-lookup.example.com/api""}"
2026-05-13T09:40:52.153628798Z,gau,https://openlineage.example.com/,gau,discovery,"{""history_url"":""https://openlineage.example.com/""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/captions.srt,gau,discovery,"{""history_url"":""https://example.com/captions.srt""}"
2026-05-13T09:40:52.153628798Z,gau,https://dorc.example.com/,gau,discovery,"{""history_url"":""https://dorc.example.com/""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/ad-image.jpg,gau,discovery,"{""history_url"":""https://example.com/ad-image.jpg""}"
2026-05-13T09:40:52.153628798Z,gau,https://partner.example.com/portal,gau,discovery,"{""history_url"":""https://partner.example.com/portal""}"
2026-05-13T09:40:52.153628798Z,gau,https://uploads.example.com/sign,gau,discovery,"{""history_url"":""https://uploads.example.com/sign""}"
2026-05-13T09:40:52.153628798Z,gau,https://partner.example.com/resources,gau,discovery,"{""history_url"":""https://partner.example.com/resources""}"
2026-05-13T09:40:52.153628798Z,gau,https://dev-api.example.com/,gau,discovery,"{""history_url"":""https://dev-api.example.com/""}"
2026-05-13T09:40:52.153628798Z,gau,https://staging-api.example.com/,gau,discovery,"{""history_url"":""https://staging-api.example.com/""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/feishu/oauth/callback,gau,discovery,"{""history_url"":""https://example.com/feishu/oauth/callback""}"
2026-05-13T09:40:52.153628798Z,gau,https://your-agent.example.com/webhook,gau,discovery,"{""history_url"":""https://your-agent.example.com/webhook""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/invoice-2026-01.pdf,gau,discovery,"{""history_url"":""https://example.com/invoice-2026-01.pdf""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/deck,gau,discovery,"{""history_url"":""https://example.com/deck""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/pitch,gau,discovery,"{""history_url"":""https://example.com/pitch""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/slides,gau,discovery,"{""history_url"":""https://example.com/slides""}"
2026-05-13T09:40:52.153628798Z,gau,https://wwww.example.com/app1/index.html/,gau,discovery,"{""history_url"":""https://wwww.example.com/app1/index.html/""}"
2026-05-13T09:40:52.153628798Z,gau,https://wwww.example.com,gau,discovery,"{""history_url"":""https://wwww.example.com""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/welcome,gau,discovery,"{""history_url"":""https://example.com/welcome""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/projectionbot-prime.png,gau,discovery,"{""history_url"":""https://example.com/projectionbot-prime.png""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/projectionbot.png,gau,discovery,"{""history_url"":""https://example.com/projectionbot.png""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/foo.jpg'`,gau,discovery,"{""history_url"":""https://example.com/foo.jpg'`""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/api/bots/register,gau,discovery,"{""history_url"":""https://example.com/api/bots/register""}"
2026-05-13T09:40:52.153628798Z,gau,https://api.clawdbot.example.com/,gau,discovery,"{""history_url"":""https://api.clawdbot.example.com/""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/auth,gau,discovery,"{""history_url"":""https://example.com/auth""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/night.mp4,gau,discovery,"{""history_url"":""https://example.com/night.mp4""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/face_video.mp4,gau,discovery,"{""history_url"":""https://example.com/face_video.mp4""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/yellow-leaf.mp4,gau,discovery,"{""history_url"":""https://example.com/yellow-leaf.mp4""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/drive_video.mp4,gau,discovery,"{""history_url"":""https://example.com/drive_video.mp4""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/koi_video.mp4,gau,discovery,"{""history_url"":""https://example.com/koi_video.mp4""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/study_video.mp4,gau,discovery,"{""history_url"":""https://example.com/study_video.mp4""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/disease.jpg,gau,discovery,"{""history_url"":""https://example.com/disease.jpg""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/sleep_monitor.mp4,gau,discovery,"{""history_url"":""https://example.com/sleep_monitor.mp4""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/interesting-article,gau,discovery,"{""history_url"":""https://example.com/interesting-article""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/event.mp4,gau,discovery,"{""history_url"":""https://example.com/event.mp4""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/baby_care.mp4,gau,discovery,"{""history_url"":""https://example.com/baby_care.mp4""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/dog_video.mp4,gau,discovery,"{""history_url"":""https://example.com/dog_video.mp4""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/camera.jpg,gau,discovery,"{""history_url"":""https://example.com/camera.jpg""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/field_video.mp4,gau,discovery,"{""history_url"":""https://example.com/field_video.mp4""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/snake_video.mp4,gau,discovery,"{""history_url"":""https://example.com/snake_video.mp4""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/flower.mp4,gau,discovery,"{""history_url"":""https://example.com/flower.mp4""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/nursery.mp4,gau,discovery,"{""history_url"":""https://example.com/nursery.mp4""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/sport_video.mp4,gau,discovery,"{""history_url"":""https://example.com/sport_video.mp4""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/baby_video.mp4,gau,discovery,"{""history_url"":""https://example.com/baby_video.mp4""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/call_recording.mp3,gau,discovery,"{""history_url"":""https://example.com/call_recording.mp3""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/crop.mp4,gau,discovery,"{""history_url"":""https://example.com/crop.mp4""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/meal_video.mp4,gau,discovery,"{""history_url"":""https://example.com/meal_video.mp4""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/bark.mp3,gau,discovery,"{""history_url"":""https://example.com/bark.mp3""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/office_monitor.mp4,gau,discovery,"{""history_url"":""https://example.com/office_monitor.mp4""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/monitor.mp4,gau,discovery,"{""history_url"":""https://example.com/monitor.mp4""}"
2026-05-13T09:40:52.153628798Z,gau,https://oauth.example.com/token,gau,discovery,"{""history_url"":""https://oauth.example.com/token""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/painting.jpg,gau,discovery,"{""history_url"":""https://example.com/painting.jpg""}"
2026-05-13T09:40:52.153628798Z,gau,https://rustfs.example.com/,gau,discovery,"{""history_url"":""https://rustfs.example.com/""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/missing,gau,discovery,"{""history_url"":""https://example.com/missing""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/voice.m4a,gau,discovery,"{""history_url"":""https://example.com/voice.m4a""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/page1,gau,discovery,"{""history_url"":""https://example.com/page1""}"
2026-05-13T09:40:52.153628798Z,gau,https://api.example.com/webhooks/mail,gau,discovery,"{""history_url"":""https://api.example.com/webhooks/mail""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/unsub,gau,discovery,"{""history_url"":""https://example.com/unsub""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/page3,gau,discovery,"{""history_url"":""https://example.com/page3""}"
2026-05-13T09:40:52.153628798Z,gau,https://worker.example.com/a2a,gau,discovery,"{""history_url"":""https://worker.example.com/a2a""}"
2026-05-13T09:40:52.153628798Z,gau,https://your-agent.example.com/a2a,gau,discovery,"{""history_url"":""https://your-agent.example.com/a2a""}"
2026-05-13T09:40:52.153628798Z,gau,https://your-ui.example.com/auth/callback,gau,discovery,"{""history_url"":""https://your-ui.example.com/auth/callback""}"
2026-05-13T09:40:52.153628798Z,gau,https://storage.example.com/results/task_xxx.json,gau,discovery,"{""history_url"":""https://storage.example.com/results/task_xxx.json""}"
2026-05-13T09:40:52.153628798Z,gau,https://your-provider.example.com/realms/your-realm,gau,discovery,"{""history_url"":""https://your-provider.example.com/realms/your-realm""}"
2026-05-13T09:40:52.153628798Z,gau,https://storage.example.com/result.json,gau,discovery,"{""history_url"":""https://storage.example.com/result.json""}"
2026-05-13T09:40:52.153628798Z,gau,https://your-ui.example.com/logout,gau,discovery,"{""history_url"":""https://your-ui.example.com/logout""}"
2026-05-13T09:40:52.153628798Z,gau,https://admin.example.com/,gau,discovery,"{""history_url"":""https://admin.example.com/""}"
2026-05-13T09:40:52.153628798Z,gau,https://app.example.com/settings,gau,discovery,"{""history_url"":""https://app.example.com/settings""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/skills/api-docs.md,gau,discovery,"{""history_url"":""https://example.com/skills/api-docs.md""}"
2026-05-13T09:40:52.153628798Z,gau,https://app.example.com/auth/google,gau,discovery,"{""history_url"":""https://app.example.com/auth/google""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/ipo/xxx,gau,discovery,"{""history_url"":""https://example.com/ipo/xxx""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/ipo/,gau,discovery,"{""history_url"":""https://example.com/ipo/""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/industry-report,gau,discovery,"{""history_url"":""https://example.com/industry-report""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/receipts/xyz,gau,discovery,"{""history_url"":""https://example.com/receipts/xyz""}"
2026-05-13T09:40:52.153628798Z,gau,https://research.example.com/query,gau,discovery,"{""history_url"":""https://research.example.com/query""}"
2026-05-13T09:40:52.153628798Z,gau,https://alphaclaw.example.com/hunt,gau,discovery,"{""history_url"":""https://alphaclaw.example.com/hunt""}"
2026-05-13T09:40:52.153628798Z,gau,https://broken.example.com/api,gau,discovery,"{""history_url"":""https://broken.example.com/api""}"
2026-05-13T09:40:52.153628798Z,gau,https://paywalled.example.com/data,gau,discovery,"{""history_url"":""https://paywalled.example.com/data""}"
2026-05-13T09:40:52.153628798Z,gau,https://test.example.com/,gau,discovery,"{""history_url"":""https://test.example.com/""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/snow_reference.jpg,gau,discovery,"{""history_url"":""https://example.com/snow_reference.jpg""}"
2026-05-13T09:40:52.153628798Z,gau,https://unknown.example.com/api,gau,discovery,"{""history_url"":""https://unknown.example.com/api""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/snow_ref.jpg,gau,discovery,"{""history_url"":""https://example.com/snow_ref.jpg""}"
2026-05-13T09:40:52.153628798Z,gau,https://dns.example.com/dns-query,gau,discovery,"{""history_url"":""https://dns.example.com/dns-query""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/element_ref1.png,gau,discovery,"{""history_url"":""https://example.com/element_ref1.png""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/element_front.png,gau,discovery,"{""history_url"":""https://example.com/element_front.png""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/element_ref.png,gau,discovery,"{""history_url"":""https://example.com/element_ref.png""}"
2026-05-13T09:40:52.153628798Z,gau,http://example.com/ref1.jpg,gau,discovery,"{""history_url"":""http://example.com/ref1.jpg""}"
2026-05-13T09:40:52.153628798Z,gau,http://example.com/ref2.jpg,gau,discovery,"{""history_url"":""http://example.com/ref2.jpg""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/openlist,gau,discovery,"{""history_url"":""https://example.com/openlist""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/signed.json,gau,discovery,"{""history_url"":""https://example.com/signed.json""}"
2026-05-13T09:40:52.153628798Z,gau,https://agent.example.com/api,gau,discovery,"{""history_url"":""https://agent.example.com/api""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/data.json,gau,discovery,"{""history_url"":""https://example.com/data.json""}"
2026-05-13T09:40:52.153628798Z,gau,https://manuscrape.example.com/privacy,gau,discovery,"{""history_url"":""https://manuscrape.example.com/privacy""}"
2026-05-13T09:40:52.153628798Z,gau,https://kitchenowl.example.com/,gau,discovery,"{""history_url"":""https://kitchenowl.example.com/""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/coolapp-logo.png,gau,discovery,"{""history_url"":""https://example.com/coolapp-logo.png""}"
2026-05-13T09:40:52.153628798Z,gau,https://www.example.com/page,gau,discovery,"{""history_url"":""https://www.example.com/page""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/coolapp-screenshot.png,gau,discovery,"{""history_url"":""https://example.com/coolapp-screenshot.png""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/agent-image.png,gau,discovery,"{""history_url"":""https://example.com/agent-image.png""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/my-screenshot.png,gau,discovery,"{""history_url"":""https://example.com/my-screenshot.png""}"
2026-05-13T09:40:52.153628798Z,gau,https://api.example.com/$,gau,discovery,"{""history_url"":""https://api.example.com/$""}"
2026-05-13T09:40:52.153628798Z,gau,https://construct.example.com/,gau,discovery,"{""history_url"":""https://construct.example.com/""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/blog-post-to-present,gau,discovery,"{""history_url"":""https://example.com/blog-post-to-present""}"
2026-05-13T09:40:52.153628798Z,gau,https://long-article.example.com/,gau,discovery,"{""history_url"":""https://long-article.example.com/""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/destination,gau,discovery,"{""history_url"":""https://example.com/destination""}"
2026-05-13T09:40:52.153628798Z,gau,https://www.example.com/build-chunks/6439.41dcdfeec6a44473.js,gau,discovery,"{""history_url"":""https://www.example.com/build-chunks/6439.41dcdfeec6a44473.js""}"
2026-05-13T09:40:52.153628798Z,gau,https://www.example.com/build-chunks/4259.2da70cc1886f0016.js,gau,discovery,"{""history_url"":""https://www.example.com/build-chunks/4259.2da70cc1886f0016.js""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/rss.xml,gau,discovery,"{""history_url"":""https://example.com/rss.xml""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/very/long/url,gau,discovery,"{""history_url"":""https://example.com/very/long/url""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/top.xml,gau,discovery,"{""history_url"":""https://example.com/top.xml""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/generated_image1.jpg,gau,discovery,"{""history_url"":""https://example.com/generated_image1.jpg""}"
2026-05-13T09:40:52.153628798Z,gau,https://cdn.example.com/mansion-exterior.jpg,gau,discovery,"{""history_url"":""https://cdn.example.com/mansion-exterior.jpg""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/generated_image2.jpg,gau,discovery,"{""history_url"":""https://example.com/generated_image2.jpg""}"
2026-05-13T09:40:52.153628798Z,gau,https://cdn.example.com/mansion-aerial.jpg,gau,discovery,"{""history_url"":""https://cdn.example.com/mansion-aerial.jpg""}"
2026-05-13T09:40:52.153628798Z,gau,https://cdn.example.com/hero.jpg,gau,discovery,"{""history_url"":""https://cdn.example.com/hero.jpg""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/person-with-product.png,gau,discovery,"{""history_url"":""https://example.com/person-with-product.png""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/voice.mp3,gau,discovery,"{""history_url"":""https://example.com/voice.mp3""}"
2026-05-13T09:40:52.153628798Z,gau,https://my-agent.example.com/webhook,gau,discovery,"{""history_url"":""https://my-agent.example.com/webhook""}"
2026-05-13T09:40:52.153628798Z,gau,https://cdn.example.com/mansion-pool.jpg,gau,discovery,"{""history_url"":""https://cdn.example.com/mansion-pool.jpg""}"
2026-05-13T09:40:52.153628798Z,gau,https://my-agent.example.com/synai-webhook,gau,discovery,"{""history_url"":""https://my-agent.example.com/synai-webhook""}"
2026-05-13T09:40:52.153628798Z,gau,https://graph-mcp.example.com/,gau,discovery,"{""history_url"":""https://graph-mcp.example.com/""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/xxx.jpg,gau,discovery,"{""history_url"":""https://example.com/xxx.jpg""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/sales-q3,gau,discovery,"{""history_url"":""https://example.com/sales-q3""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/cat-toys,gau,discovery,"{""history_url"":""https://example.com/cat-toys""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/roi,gau,discovery,"{""history_url"":""https://example.com/roi""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/...,gau,discovery,"{""history_url"":""https://example.com/...""}"
2026-05-13T09:40:52.153628798Z,gau,https://assets.example.com/IT-2026-001234,gau,discovery,"{""history_url"":""https://assets.example.com/IT-2026-001234""}"
2026-05-13T09:40:52.153628798Z,gau,https://warehouse-iot.example.com/api/temp,gau,discovery,"{""history_url"":""https://warehouse-iot.example.com/api/temp""}"
2026-05-13T09:40:52.153628798Z,gau,https://ota.example.com/firmware,gau,discovery,"{""history_url"":""https://ota.example.com/firmware""}"
2026-05-13T09:40:52.153628798Z,gau,https://gas-platform.example.com/api/data,gau,discovery,"{""history_url"":""https://gas-platform.example.com/api/data""}"
2026-05-13T09:40:52.153628798Z,gau,https://express.example.com/track/SF1234567890123,gau,discovery,"{""history_url"":""https://express.example.com/track/SF1234567890123""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/person.jpg,gau,discovery,"{""history_url"":""https://example.com/person.jpg""}"
2026-05-13T09:40:52.153628798Z,gau,https://api.example.com/v1/users,gau,discovery,"{""history_url"":""https://api.example.com/v1/users""}"
2026-05-13T09:40:52.153628798Z,gau,https://cdn.example.com/image.jpg,gau,discovery,"{""history_url"":""https://cdn.example.com/image.jpg""}"
2026-05-13T09:40:52.153628798Z,gau,https://your-zadig.example.com/,gau,discovery,"{""history_url"":""https://your-zadig.example.com/""}"
2026-05-13T09:40:52.153628798Z,gau,http://example.com/webdav/,gau,discovery,"{""history_url"":""http://example.com/webdav/""}"
2026-05-13T09:40:52.153628798Z,gau,https://cdn.example.com/x,gau,discovery,"{""history_url"":""https://cdn.example.com/x""}"
2026-05-13T09:40:52.153628798Z,gau,https://mirrors.example.com/pypi/simple/,gau,discovery,"{""history_url"":""https://mirrors.example.com/pypi/simple/""}"
2026-05-13T09:40:52.153628798Z,gau,https://your-zadig.example.com/api,gau,discovery,"{""history_url"":""https://your-zadig.example.com/api""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/shirt.jpg,gau,discovery,"{""history_url"":""https://example.com/shirt.jpg""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/original.jpg,gau,discovery,"{""history_url"":""https://example.com/original.jpg""}"
2026-05-13T09:40:52.153628798Z,gau,https://bin.example.com/,gau,discovery,"{""history_url"":""https://bin.example.com/""}"
2026-05-13T09:40:52.153628798Z,gau,https://staging.example.com/,gau,discovery,"{""history_url"":""https://staging.example.com/""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/webhooks/klaviyo,gau,discovery,"{""history_url"":""https://example.com/webhooks/klaviyo""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/my_voice.wav,gau,discovery,"{""history_url"":""https://example.com/my_voice.wav""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/report.docx,gau,discovery,"{""history_url"":""https://example.com/report.docx""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/appendix.pdf,gau,discovery,"{""history_url"":""https://example.com/appendix.pdf""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/blog-post,gau,discovery,"{""history_url"":""https://example.com/blog-post""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/post,gau,discovery,"{""history_url"":""https://example.com/post""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/path/,gau,discovery,"{""history_url"":""https://example.com/path/""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/path/*,gau,discovery,"{""history_url"":""https://example.com/path/*""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/*.jpg,gau,discovery,"{""history_url"":""https://example.com/*.jpg""}"
2026-05-13T09:40:52.153628798Z,gau,https://cdn.example.com/images/banner.png,gau,discovery,"{""history_url"":""https://cdn.example.com/images/banner.png""}"
2026-05-13T09:40:52.153628798Z,gau,https://example.com/path/to/file.jpg,gau,discovery,"{""history_url"":""https://example.com/path/to/file.jpg""}"
2026-05-13T09:40:52.153628798Z,gau,https://api.example.com/query,gau,discovery,"{""history_url"":""https://api.example.com/query""}"
2026-05-13T09:40:52.153628798Z,gau,https://easy.example.com/,gau,discovery,"{""history_url"":""https://easy.example.com/""}"
